CUST_ID	OUT_COMMUNITY_TOTAL	OUT_COMMUNITY_VOICE	OUT_COMMUNITY_SMS	IN_COMMUNITY_VOICE	IN_COMMUNITY_SMS	IN_COMMUNITY_TOTAL	VOICE_OUT_CALLS	VOICE_IN_CALLS	SMS_OUT_CALLS	MMS_OUT_CALLS	EVENTS_CALLS	INTERNET_CALLS	TOTAL_OUT_CALLS	VOICE_OUT_MINS	VOICE_IN_MINS	GPRS_TRAFFIC	EVENTS_TRAFFIC	OUT_CALLS_ROAMING	OUT_MINS_ROAMING	OUT_CALLS_INTERNATIONAL	OUT_MINS_INTERNATIONAL	OUT_CALLS_PEAK	OUT_CALLS_OFFPEAK	OUT_CALLS_WORK	OUT_CALLS_NONWORK	IN_CALLS_PEAK	IN_CALLS_OFFPEAK	IN_CALLS_WORK	IN_CALLS_NONWORK	DAYS_OUT	DAYS_IN	AGE	GENDER
"C13463"	47.520415	39.522846	18.669287	48.515242	20.711673	62.436051	135.411928	225.721345	41.542585	0.000000	1.211026	0.000000	195.234905	174.369051	353.960403	0.000000	0.668616	0.306826	0.060362	0.662362	0.872863	82.779432	51.611596	140.927213	40.903189	158.124142	67.529283	228.402103	62.636573	26.859694	27.168910	33.450825	"F"
"C13464"	29.749302	23.881447	0.163637	42.853538	2.801803	47.677972	72.034585	131.816463	0.165942	0.000000	0.000000	0.000000	69.939774	38.730059	85.945821	0.000000	0.000000	0.000000	0.000000	0.152789	0.488672	48.186180	16.017227	58.380662	14.831987	119.301877	33.286675	101.909651	22.250682	23.828975	27.718033	34.193238	"M"
"C13465"	19.375911	16.031058	2.070173	25.216531	5.981688	29.666739	32.556548	82.095336	1.830643	0.000000	0.000000	0.000000	37.017876	30.818415	84.095639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.887201	18.176274	21.302187	16.582225	59.110258	45.719247	46.273544	20.658633	18.129960	24.593205	26.770399	"M"
"C13466"	22.665686	18.978078	1.567191	23.038523	1.259704	24.891954	73.323386	135.855365	1.621925	0.000000	0.000000	0.000000	78.843500	58.060747	82.734689	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	48.787043	18.699534	60.101866	19.568810	126.921285	31.511406	100.823314	19.993827	25.835160	26.884518	27.055040	"M"
"C13467"	12.089145	10.437509	0.000000	21.510344	1.072113	21.105065	18.742403	94.748355	0.000000	0.000000	0.151600	0.000000	19.582217	22.922558	229.540468	0.000000	0.016302	0.000000	0.000000	0.000000	0.000000	12.343185	7.095108	12.124445	6.652693	78.373652	24.003218	72.673165	19.660561	9.784353	28.500666	8.432533	"M"
"C13468"	15.692269	13.904052	0.799599	22.975168	6.296732	27.322420	33.580864	60.811242	1.534743	0.000000	0.000000	0.327174	35.187075	54.372972	100.567830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.369139	12.451770	26.751504	8.920012	45.240918	20.024099	128.685526	36.498777	14.847904	25.832863	30.075377	"F"
"C13469"	11.036833	8.476793	3.253048	6.884783	1.087150	7.759304	23.110177	23.110203	1.366526	0.000000	1.263805	0.787823	43.136454	15.334713	14.664133	0.000000	0.000000	1.573894	2.013579	0.000000	0.000000	8.598177	7.787704	32.853535	12.195859	20.639677	8.203453	14.959134	4.601975	10.747464	5.462086	40.399079	"M"
"C13470"	44.715604	42.307189	9.591688	33.525348	10.330314	40.035105	237.303188	242.257977	69.777020	0.000000	3.212336	0.984054	306.993227	334.368889	484.572528	0.000000	0.906878	0.166533	0.319230	2.427147	3.736517	152.299726	64.083808	247.193848	62.513951	153.489638	69.293833	231.376372	66.649541	30.259707	27.802612	46.661773	"F"
"C13471"	10.523920	9.294447	3.072985	8.816366	2.989112	10.823262	17.286307	25.319880	1.794963	0.000000	0.000000	0.000000	50.196404	11.504841	30.076750	0.116478	0.000000	6.581394	30.526290	0.000000	0.000000	11.637389	5.211346	33.467753	13.504429	17.060337	7.611717	19.465275	7.270560	15.419859	9.029037	30.747900	"M"
"C13472"	44.311054	42.561705	0.153003	31.377626	1.975735	32.489833	108.682709	102.396938	0.152091	0.000000	0.000000	0.000000	114.019691	67.112578	75.503124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	62.548571	24.550024	89.415340	23.684562	77.920260	38.678613	68.467869	21.867547	26.004666	24.709246	25.068360	"F"
"C13473"	25.705240	24.761703	10.523989	21.687802	11.315853	26.159798	146.643550	108.289974	27.080387	0.000000	0.489459	0.000000	163.153882	116.649193	114.653509	0.000000	0.040901	0.164634	0.005345	0.000000	0.000000	80.926012	56.447692	122.813586	50.208729	77.987641	57.690126	100.652429	43.913903	29.156431	26.342862	43.905452	"F"
"C13474"	16.589867	14.060605	4.342251	17.746803	3.825745	22.290694	36.068610	58.969237	6.752946	0.000000	0.634950	0.000000	46.333829	19.177967	41.621058	0.000000	0.000000	0.000000	0.000000	0.154418	0.005113	22.557352	10.883764	34.724003	10.540326	43.691701	16.408188	46.822262	9.805450	19.885566	22.257178	55.831146	"F"
"C13475"	5.640502	4.107977	2.479648	2.727826	5.754238	7.431307	10.126552	22.293431	29.452946	0.000000	0.310531	0.000000	43.650242	4.473618	14.565760	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.290936	1.664626	33.145261	10.807143	14.855842	7.346442	48.566252	19.923529	12.156082	13.988435	28.179428	"M"
"C13476"	10.806694	7.075874	5.739742	7.783305	7.590887	13.741977	31.326268	37.792902	72.259685	0.000000	0.162704	0.000000	107.419260	36.802215	55.984661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.439414	5.464945	79.672648	25.974551	29.938405	11.365152	144.658930	56.530631	23.261440	20.991585	48.112999	"F"
"C13477"	14.037520	13.955567	0.000000	13.616976	0.784220	14.388541	45.846794	46.333310	0.000000	0.000000	0.151907	0.000000	46.255877	30.702954	39.832037	0.000000	0.021838	0.000000	0.000000	0.000000	0.000000	36.051659	8.633749	40.519372	6.992541	35.557258	11.371661	32.741270	7.597354	18.978998	18.165752	42.690106	"M"
"C13478"	0.660483	0.633851	0.000000	2.846479	0.980418	3.630177	0.634973	26.818417	0.000000	0.000000	0.000000	0.000000	0.629159	0.487688	28.023759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.467715	0.304776	0.601011	0.313543	18.180938	9.815899	22.564682	6.270331	0.955786	16.248693	29.574041	"M"
"C13479"	23.891939	23.671859	1.222934	15.566398	2.131789	17.307870	119.444984	94.550543	0.638784	0.000000	2.201981	3.634709	139.852364	149.477883	104.885783	0.000000	0.000000	0.161695	0.170518	0.000000	0.000000	74.970306	44.981906	95.869372	29.505325	69.150687	34.296202	72.857779	23.452710	25.834722	24.822265	34.087448	"M"
"C13480"	22.518216	22.028003	0.785128	26.803208	4.652181	32.175914	67.559318	143.564822	0.830176	0.000000	1.299110	0.477305	66.806552	35.184221	82.708336	0.000000	0.060241	0.000000	0.000000	0.000000	0.000000	45.197295	9.792730	60.499299	9.315641	145.363212	42.514240	97.271259	17.122024	20.629773	26.802697	42.381654	"F"
"C13481"	10.784263	9.761930	1.964992	11.243599	4.683958	14.876800	30.820873	42.884027	3.187491	0.000000	0.778022	0.000000	39.380165	16.733281	28.681813	0.037961	0.000000	1.867641	1.006711	0.307543	2.294248	17.100796	9.304517	29.468377	8.110523	28.350109	16.255200	37.360101	10.810302	15.588753	15.876481	27.915323	"F"
"C13482"	17.705791	18.197860	0.300795	17.961215	4.478737	21.962649	74.278251	63.061690	0.302584	0.000000	0.000000	0.000000	76.814959	38.016690	39.375568	0.000000	0.000000	0.309820	0.283357	0.000000	0.000000	50.100956	16.739824	61.714573	13.708551	54.264244	17.608746	43.792645	9.165895	20.996760	19.954991	80.103175	"F"
"C13483"	35.634729	34.694146	0.166364	40.199231	2.766836	43.993663	103.206651	217.992491	0.166537	0.000000	0.000000	0.000000	104.378899	51.503934	83.946247	0.000000	0.000000	0.000000	0.000000	0.326023	0.253380	75.784565	23.574734	89.696089	15.339161	187.036477	68.516920	161.968464	30.899098	26.628219	28.643848	27.628229	"M"
"C13484"	14.402210	15.264357	0.151481	11.876062	0.756417	12.745535	36.090600	54.746597	0.162345	0.000000	0.000000	0.000000	38.445912	18.019265	40.014615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.271708	11.389979	29.295402	8.118629	46.424762	14.495523	34.397666	6.037896	16.417678	19.050501	56.923063	"M"
"C13485"	37.783424	33.242294	11.570430	25.538036	11.176899	34.245047	98.848318	125.966304	31.572509	0.000000	0.000000	0.000000	122.464850	74.108651	124.146072	0.000000	0.000000	0.000000	0.000000	0.808052	0.533811	74.261414	11.466583	105.085770	17.902243	111.637707	17.890444	109.065997	14.162638	22.478879	23.707231	27.334244	"F"
"C13486"	48.415776	48.764243	0.931945	41.418912	2.065249	43.108536	184.847809	186.218387	1.257148	0.623605	0.321180	0.000000	193.008513	130.043292	178.983593	0.000000	0.259916	0.000000	0.000000	4.873448	5.661538	118.031631	60.193863	132.839106	38.831959	135.185670	56.147067	106.799171	28.412875	25.441190	24.329802	38.565791	"M"
"C13487"	58.670796	57.358294	6.204022	51.613403	8.814703	56.222121	228.448062	325.432332	10.411889	0.000000	0.000000	0.000000	262.941813	154.597691	256.784270	0.000000	0.000000	1.742335	1.477347	0.620390	1.085358	157.013035	58.871402	198.400368	53.292638	308.046594	107.175149	181.370904	42.121256	27.619931	28.685488	36.544622	"M"
"C13488"	5.356404	4.234142	1.278110	7.476923	0.152240	6.938983	21.914232	35.819106	0.165034	0.000000	0.000000	0.000000	39.086232	18.983371	29.343102	0.000000	0.000000	1.135767	4.660949	0.317858	0.167627	16.964099	5.174231	29.095564	10.949979	34.245676	6.684358	27.285474	4.093132	13.396615	10.739722	47.298916	"M"
"C13489"	22.825537	22.194656	3.461191	31.974288	1.360665	32.835478	45.271992	148.589354	8.591652	0.000000	0.000000	0.000000	56.930679	18.309557	77.947109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.218226	16.875901	42.296043	13.319126	119.568478	50.538290	78.592891	18.797284	22.523689	24.856031	38.788230	"M"
"C13490"	29.589841	29.907998	0.154485	18.906614	2.338803	21.317462	99.728953	73.642438	0.154990	0.000000	0.000000	0.000000	100.504120	62.448129	43.829502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.678023	31.344571	71.834307	25.584569	60.915479	24.396437	43.365957	15.151246	26.730945	24.153450	48.493532	"M"
"C13491"	42.504225	41.766921	3.522376	54.212368	9.405210	61.539340	116.248293	204.890314	5.508656	0.000000	0.000000	0.000000	124.498652	86.204216	186.840039	0.000000	0.000000	0.000000	0.000000	0.319124	0.181671	45.548782	70.418143	75.924381	48.655852	109.370741	125.199884	141.970914	53.198501	26.091773	27.132817	26.099628	"M"
"C13492"	21.677888	19.606970	2.401226	35.912188	7.646089	38.419589	69.011319	146.416483	7.999751	0.000000	0.000000	0.000000	86.488421	91.027476	96.308854	0.000000	0.000000	2.230133	1.349718	2.045045	3.278117	40.839219	23.456474	65.644100	17.512211	98.471044	47.701331	116.100924	37.870423	21.437373	23.360268	23.725500	"F"
"C13493"	16.023625	12.609923	5.801061	46.488151	8.542268	51.034325	39.777943	146.619896	24.783903	0.000000	0.000000	0.000000	62.697237	56.002775	165.052190	0.000000	0.000000	0.000000	0.000000	0.159496	0.192579	24.877253	12.273661	48.056903	15.931823	128.025785	29.501259	126.562772	26.037998	22.247214	28.676153	49.066801	"M"
"C13494"	10.013509	9.003737	1.955966	22.818712	6.393814	28.819019	25.886531	127.706887	2.303057	0.000000	0.155275	0.154819	33.233481	39.855633	201.075830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.111120	9.471477	23.997506	7.392085	93.347340	32.193482	98.081161	21.494502	15.725666	26.722049	48.989105	"M"
"C13495"	55.771043	58.753037	0.466554	39.136966	3.705412	44.901146	181.987022	154.659688	0.318901	0.000000	0.499407	0.160154	198.994066	145.786428	150.004568	0.000000	0.020505	0.000000	0.000000	0.481055	0.038394	148.250026	27.615435	170.909830	25.100399	139.031915	29.576726	123.103232	15.208543	25.870753	27.676631	61.311874	"F"
"C13496"	16.056456	14.806059	1.426997	31.000540	5.317302	36.026466	34.569872	113.171606	2.564868	0.157778	0.000000	1.100850	38.206128	29.081247	149.899812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.652868	11.731424	27.739828	9.580059	84.611479	42.467147	75.764703	21.813753	19.619869	27.636938	41.639866	"M"
"C13497"	28.642226	26.904146	3.861275	15.067621	3.712302	17.472688	68.932279	47.029393	3.443354	0.000000	0.000000	0.000000	87.996419	79.337388	43.242420	0.000000	0.000000	0.000000	0.000000	0.326530	0.072357	37.271249	29.329689	63.221482	22.965268	35.836256	14.386921	40.358638	10.319505	19.828666	16.475758	54.157038	"M"
"C13498"	13.595314	11.210729	4.631444	14.847946	13.830583	25.710297	77.222111	176.944326	10.612075	0.159369	6.979985	0.153088	100.075266	62.795200	187.641082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	55.430287	24.245774	89.620193	19.809741	135.562512	92.918730	144.165526	42.720727	25.832695	28.351240	24.767751	"M"
"C13499"	36.564151	33.832774	1.144704	52.357522	4.906612	52.333220	75.440530	221.417970	1.097297	0.000000	0.000000	0.000000	85.243545	60.309453	281.420989	0.000000	0.000000	0.000000	0.000000	0.497034	4.470914	42.801972	25.353339	61.560180	20.180255	187.923865	50.555604	152.145671	27.412080	25.112742	28.920862	44.537712	"M"
"C13500"	11.584080	11.444020	1.247082	32.913901	4.962515	37.686305	23.978071	113.757482	1.693341	0.000000	0.633391	0.000000	26.783293	26.543910	121.587664	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.269704	12.176245	17.967105	8.350440	96.749214	35.708592	71.288919	14.194702	14.357584	24.056600	34.267789	"M"
"C13501"	61.666081	57.683671	6.782659	102.295180	11.902746	103.669693	231.511467	367.932851	10.329489	0.000000	0.325046	0.000000	238.308320	240.011885	472.401113	0.000000	0.000000	0.770246	0.249280	0.752018	0.679843	136.256870	79.684531	187.966332	60.091704	267.604439	91.296879	270.551787	60.014996	27.216011	27.171374	51.569932	"M"
"C13502"	27.193080	24.516722	7.729319	21.612792	8.656032	26.294447	80.259002	63.618002	25.322716	0.000000	25.936637	0.000000	163.869854	227.780954	94.278407	831.935810	1.447267	3.743624	13.494216	5.349537	13.714736	44.598738	27.813062	116.099836	33.322308	50.066317	23.192102	101.862087	27.117187	15.563026	14.957898	31.039804	"M"
"C13503"	15.149734	13.376594	2.453839	21.759187	7.182892	25.821027	89.239132	113.493928	2.827623	0.000000	0.155717	0.322479	96.071468	88.757805	228.422946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	55.486138	32.041763	73.530846	21.123156	88.827453	32.953200	115.740349	26.093704	27.592720	26.308054	23.834364	"F"
"C13504"	21.622514	19.985077	1.640193	30.176717	6.351625	38.455021	28.980261	82.574091	2.451376	0.000000	0.801914	0.000000	33.893040	22.172754	67.727685	0.000000	0.220396	0.000000	0.000000	0.458720	0.656969	20.646089	8.739882	26.753479	8.068132	66.719297	25.348430	62.878906	14.388423	18.693279	24.355163	39.977546	"M"
"C13505"	19.295536	16.729774	3.555544	14.406040	3.445427	17.016908	43.036120	57.385298	3.478402	0.000000	0.322141	0.000000	47.621715	43.014885	48.110140	0.000000	0.182671	0.000000	0.000000	0.000000	0.000000	27.844966	15.201119	37.489352	11.481586	46.529505	28.394692	39.046470	11.112198	20.235199	19.710790	63.038556	"F"
"C13506"	46.330938	44.255501	6.373206	42.636930	9.007893	50.294600	199.276200	198.792703	8.910079	0.000000	7.799373	0.825938	227.097101	198.081487	196.633836	0.000000	0.000000	2.472461	2.659461	0.301996	0.718477	148.202674	30.150652	205.161503	26.993201	185.096552	40.431943	145.204691	23.196046	28.331730	26.273475	39.184107	"M"
"C13507"	44.984199	44.118998	7.377461	40.004524	9.826323	42.536860	458.779542	214.178475	38.976611	0.000000	0.314955	0.000000	513.998960	718.857006	297.271017	0.000000	0.245020	0.000000	0.000000	2.411966	4.864041	237.509543	147.054100	389.605889	101.762435	162.709014	86.928877	186.410999	48.965396	25.125132	25.785138	30.002903	"F"
"C13508"	25.599885	20.391752	9.525246	25.536028	15.010403	30.695466	90.491354	93.593668	22.380197	0.000000	0.000000	0.000000	140.832331	169.100551	85.737719	0.000000	0.000000	1.661576	6.191459	0.485028	1.057620	52.814884	36.041519	107.613110	36.567832	52.940117	52.332645	103.662242	29.067237	16.950147	13.875574	27.799225	"M"
"C13509"	23.508606	23.595700	0.606309	31.312283	1.950885	34.032759	95.564491	108.949914	0.751026	0.000000	0.000000	0.000000	92.708233	63.224848	83.004505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	65.957340	20.797319	79.637390	12.586403	87.771220	29.368454	75.162943	13.594277	25.842115	26.372719	20.201534	"M"
"C13510"	9.611302	9.160237	1.248679	13.892778	3.719326	16.719429	14.301424	55.273774	2.000367	0.000000	0.000000	0.000000	22.898735	10.127605	45.892993	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.448393	2.458671	17.562470	3.462715	51.840179	17.482029	40.597299	6.601752	13.054735	18.443904	30.806780	"M"
"C13511"	63.938779	59.438129	8.326143	57.811872	14.230763	59.902910	194.545452	226.805659	19.006744	0.000000	1.624559	0.773390	223.803745	160.000950	298.020552	0.500885	0.172531	0.000000	0.000000	5.115692	1.405515	106.178106	68.705673	171.746651	41.605108	137.972752	91.970553	169.897581	46.336920	23.359842	25.852756	52.025240	"F"
"C13512"	13.477583	10.552462	5.852207	13.210170	6.992155	18.362469	38.181084	53.736981	16.778099	0.000000	0.162242	0.000000	69.937897	14.672756	26.525290	0.000000	0.000000	2.044519	0.709133	0.000000	0.000000	21.038703	16.251707	53.153379	14.311248	38.802480	15.379425	48.342958	9.882736	25.717374	21.531677	30.996319	"M"
"C13513"	12.922285	11.897284	0.159795	13.643588	1.272332	14.029054	32.518528	71.109333	0.153304	0.000000	0.000000	0.000000	30.946291	33.446001	127.693101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.528646	10.926056	23.728118	8.296079	42.105544	25.885594	50.894793	14.694884	15.695370	28.352472	48.530520	"M"
"C13514"	18.858083	15.681292	2.242027	15.839449	3.206897	18.817863	51.874289	54.316547	3.001876	0.000000	0.452822	0.000000	60.664743	23.641908	46.541418	0.000000	0.045257	0.155399	0.015253	0.000000	0.000000	27.428593	24.396796	42.950336	23.632057	46.901309	16.128920	38.672336	9.405792	23.685751	19.646737	69.763236	"F"
"C13515"	25.978347	23.468848	2.059415	42.540034	3.587047	43.749453	61.122690	125.961551	2.516295	0.000000	0.318146	0.000000	70.340358	34.232458	115.433178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	39.736095	16.066824	59.796533	9.152725	119.823716	25.809028	81.317837	10.438247	23.534438	25.094558	46.736051	"M"
"C13516"	0.784609	0.477736	0.316177	0.306393	0.765225	1.073604	0.764633	0.459122	0.165486	0.000000	0.156205	0.759032	1.851222	13.196952	0.799902	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.824187	0.820065	0.308859	0.157105	0.473248	0.943421	0.305946	0.964688	1.059026	34.808449	"M"
"C13517"	13.853507	13.862517	0.469157	13.660675	2.753497	15.648461	59.236901	54.990491	0.651493	0.000000	0.000000	0.000000	61.029490	53.438074	64.038987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.312342	22.960411	44.959966	14.093956	37.121131	17.121258	40.152151	12.589832	22.880814	21.967248	31.246018	"F"
"C13518"	41.009909	38.478988	1.543516	34.700384	5.553436	38.978283	160.535535	166.447690	1.095631	1.144935	1.374470	1.288441	159.227190	123.514556	148.012168	0.000000	0.204878	0.000000	0.000000	2.047543	4.555996	97.923723	47.382727	131.584019	37.325451	119.919212	49.961712	108.749492	35.627986	28.926821	29.015986	33.797814	"M"
"C13519"	72.435189	63.587073	16.113117	86.667020	18.754338	91.413631	265.942000	418.894390	32.463090	0.000000	12.593200	0.000000	336.493471	292.771950	534.357091	0.000000	0.072150	1.973889	2.164688	0.163210	0.096602	181.014081	79.937721	274.069370	53.349654	351.828423	85.870613	395.683334	38.986742	28.621495	27.308167	33.569155	"M"
"C13520"	39.282364	37.168595	4.923177	57.872636	6.770280	65.303277	100.164036	249.066262	7.438797	0.000000	0.165221	0.000000	117.851080	56.090287	220.252321	0.000000	0.000000	0.000000	0.000000	0.163891	0.043815	73.891771	31.463281	88.257100	22.845635	199.494061	82.846046	148.944935	35.978145	25.156085	26.982687	64.107794	"F"
"C13521"	13.039912	12.458362	1.271278	24.536819	3.088016	27.418471	56.071020	132.486295	2.139072	0.000000	0.325715	0.000000	58.014596	43.088518	95.691587	0.000000	0.000000	0.000000	0.000000	0.307474	1.897384	38.338928	3.902456	54.110114	5.138314	125.284570	18.501715	99.555768	7.401629	21.414198	23.586253	29.909389	"M"
"C13522"	26.487119	26.894673	2.101839	26.017650	5.713681	32.175710	63.897617	106.218840	1.888272	0.000000	0.315121	0.000000	73.598263	53.165626	114.067431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	40.156995	24.021805	55.000314	16.678131	80.995098	49.204658	69.357008	24.410793	25.601087	26.626247	37.835286	"M"
