CUST_ID	OUT_COMMUNITY_TOTAL	OUT_COMMUNITY_VOICE	OUT_COMMUNITY_SMS	IN_COMMUNITY_VOICE	IN_COMMUNITY_SMS	IN_COMMUNITY_TOTAL	VOICE_OUT_CALLS	VOICE_IN_CALLS	SMS_OUT_CALLS	MMS_OUT_CALLS	EVENTS_CALLS	INTERNET_CALLS	TOTAL_OUT_CALLS	VOICE_OUT_MINS	VOICE_IN_MINS	GPRS_TRAFFIC	EVENTS_TRAFFIC	OUT_CALLS_ROAMING	OUT_MINS_ROAMING	OUT_CALLS_INTERNATIONAL	OUT_MINS_INTERNATIONAL	OUT_CALLS_PEAK	OUT_CALLS_OFFPEAK	OUT_CALLS_WORK	OUT_CALLS_NONWORK	IN_CALLS_PEAK	IN_CALLS_OFFPEAK	IN_CALLS_WORK	IN_CALLS_NONWORK	DAYS_OUT	DAYS_IN	AGE	GENDER	PRC_VOICE_OUT_CALLS	PRC_SMS_OUT_CALLS	PRC_EVENTS_CALLS	PRC_INTERNET_CALLS	PRC_OUT_CALLS_INTERNATIONAL	PRC_OUT_CALLS_ROAMING	PRC_MMS_OUT_CALLS	PRC_OUT_CALLS_PEAK	PRC_OUT_CALLS_OFFPEAK	PRC_OUT_CALLS_WORK	PRC_OUT_CALLS_NONWORK	PRC_IN_CALLS_PEAK	PRC_IN_CALLS_OFFPEAK	PRC_IN_CALLS_WORK	PRC_IN_CALLS_NONWORK	PRC_OUT_COMMUNITY_VOICE	PRC_OUT_COMMUNITY_SMS	PRC_IN_COMMUNITY_VOICE	PRC_IN_COMMUNITY_SMS	ACD_OUT	ACD_IN
"C14388"	8.633936	8.331498	0.306782	7.292430	1.207371	8.608170	37.156474	44.697501	0.300835	0.000000	0.000000	0.000000	38.877198	21.727744	32.243058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.859406	11.514345	32.178336	8.630870	33.886309	13.499804	30.802695	10.010622	18.163914	20.865944	53.068889	"F"	0.955740	0.007738	0.000000	0.000000	0.000000	0.000000	0.000000	0.674495	0.325505	0.788507	0.211493	0.715111	0.284889	0.754722	0.245278	0.964971	0.035532	0.847152	0.140259	0.584763	0.721362
"C14389"	2.681550	2.428034	0.314277	5.349279	0.788574	6.118495	1.717750	7.915694	0.489645	0.000000	0.000000	0.000000	6.440391	1.277164	7.017775	0.000000	0.000000	3.101797	3.611049	0.000000	0.000000	1.098404	0.635404	3.411643	3.300512	7.372547	1.281447	6.912156	2.287640	2.661420	5.188295	39.771110	"M"	0.266715	0.076027	0.000000	0.000000	0.000000	0.481616	0.000000	0.633521	0.366479	0.508278	0.491722	0.851924	0.148076	0.751338	0.248662	0.905459	0.117200	0.874280	0.128884	0.743510	0.886565
"C14390"	25.360299	23.800349	3.324338	67.998843	7.370156	67.966214	58.090291	132.666610	3.431513	0.000000	0.165189	0.162315	62.595798	43.526295	157.539327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	35.423334	19.777855	48.413061	12.148170	115.906924	32.528408	101.364244	16.012468	25.391907	26.152960	43.473017	"M"	0.928022	0.054820	0.002639	0.002593	0.000000	0.000000	0.000000	0.641713	0.358287	0.799407	0.200593	0.780858	0.219142	0.863581	0.136419	0.938489	0.131084	1.000480	0.108439	0.749287	1.187483
"C14391"	36.689824	34.969538	2.099452	38.419693	6.397901	44.149651	105.162840	159.660190	4.562774	0.475391	0.157987	0.827076	115.423463	70.154889	107.017349	0.000000	0.000000	0.000000	0.000000	0.165009	0.127020	82.063629	24.519685	89.051773	19.955164	125.901297	40.664518	105.675963	19.728906	24.498330	22.982121	31.395707	"F"	0.911105	0.039531	0.001369	0.007166	0.001430	0.000000	0.004119	0.769948	0.230052	0.816937	0.183063	0.755865	0.244135	0.842678	0.157322	0.953113	0.057222	0.870215	0.144914	0.667107	0.670282
"C14392"	20.572664	17.066690	4.239953	8.775151	6.836017	15.263273	88.631698	52.429260	8.441261	0.000000	0.150328	0.000000	114.081895	70.253357	58.503554	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.415241	27.883962	89.948806	19.551417	32.912358	17.793053	40.260013	10.837350	27.089539	22.936221	36.221249	"M"	0.776913	0.073993	0.001318	0.000000	0.000000	0.000000	0.000000	0.680593	0.319407	0.821449	0.178551	0.649090	0.350910	0.787908	0.212092	0.829581	0.206096	0.574919	0.447874	0.792644	1.115857
"C14393"	16.519537	17.107645	0.000000	48.001986	2.307256	51.614745	52.719402	148.019104	0.000000	0.000000	2.642568	0.000000	57.839084	37.590670	124.578310	0.000000	0.383394	0.000000	0.000000	0.473906	0.295072	29.111523	13.456309	43.890078	8.464251	127.819945	40.829343	112.907011	18.202492	18.185692	27.514877	41.679598	"M"	0.911484	0.000000	0.045688	0.000000	0.008194	0.000000	0.000000	0.683885	0.316115	0.838328	0.161672	0.757904	0.242096	0.861166	0.138834	1.035601	0.000000	0.930005	0.044701	0.713033	0.841637
"C14394"	68.274718	69.434422	1.458418	55.770977	2.149611	59.767111	170.831135	196.277755	1.655167	0.000000	0.493689	0.000000	170.154829	114.392843	162.255379	0.000000	0.057871	0.000000	0.000000	1.509276	2.819460	121.802258	41.444006	140.250800	39.552084	166.985710	62.653918	117.587771	35.450690	28.283173	27.861395	51.256985	"F"	1.003975	0.009727	0.002901	0.000000	0.008870	0.000000	0.000000	0.746126	0.253874	0.780025	0.219975	0.727164	0.272836	0.768354	0.231646	1.016986	0.021361	0.933138	0.035966	0.669625	0.826662
"C14395"	39.515931	37.862536	4.158269	46.166399	6.973240	49.990293	112.233376	211.217003	7.114577	0.000000	0.485713	0.000000	119.896691	82.102624	393.137749	0.000000	0.038538	0.000000	0.000000	0.000000	0.000000	72.608030	27.031507	94.076404	24.357689	153.736508	42.977110	153.097689	27.597186	25.030127	27.432581	41.898827	"F"	0.936084	0.059339	0.004051	0.000000	0.000000	0.000000	0.000000	0.728707	0.271293	0.794335	0.205665	0.781524	0.218476	0.847272	0.152728	0.958159	0.105230	0.923507	0.139492	0.731535	1.861298
"C14396"	12.448814	11.205199	1.096215	14.263276	3.584363	17.861451	41.166126	54.566223	2.067107	0.000000	0.163167	0.000000	43.761256	35.793470	31.035030	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.468716	12.968052	34.457118	9.501325	41.440841	16.840497	41.004643	11.926903	18.740874	22.982835	53.201974	"M"	0.940698	0.047236	0.003729	0.000000	0.000000	0.000000	0.000000	0.662613	0.337387	0.783857	0.216143	0.711048	0.288952	0.774673	0.225327	0.900102	0.088058	0.798551	0.200676	0.869488	0.568759
"C14397"	17.989567	15.476244	0.452484	19.325861	2.105910	21.298496	44.399384	73.724057	0.318931	0.000000	0.000000	0.000000	46.842157	34.748825	49.943151	0.000000	0.000000	0.000000	0.000000	1.241055	0.797369	31.941400	6.790217	36.080331	7.003247	62.980668	8.383252	54.422988	6.921925	18.514936	21.841552	55.263549	"M"	0.947851	0.006809	0.000000	0.000000	0.026494	0.000000	0.000000	0.824685	0.175315	0.837450	0.162550	0.882528	0.117472	0.887164	0.112836	0.860290	0.025153	0.907381	0.098876	0.782642	0.677434
"C14398"	22.319300	19.284788	0.483277	19.293082	5.788716	25.477121	149.725507	158.105120	0.455856	0.000000	0.000000	0.000000	144.453790	190.932403	109.997475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	92.335686	46.665524	110.268427	35.134393	107.231616	57.369269	134.501523	47.988895	28.484319	27.814961	30.486239	"M"	1.036494	0.003156	0.000000	0.000000	0.000000	0.000000	0.000000	0.664280	0.335720	0.758365	0.241635	0.651464	0.348536	0.737033	0.262967	0.864041	0.021653	0.757271	0.227212	1.275216	0.695724
"C14399"	28.933866	24.020844	1.648226	26.198212	3.767462	27.690632	116.052454	56.658716	0.923923	0.315654	0.943970	0.000000	147.404480	142.339285	39.629237	1.096305	0.760408	0.000000	0.000000	0.000000	0.000000	70.673340	37.979978	100.911837	38.584926	40.731356	22.031808	41.409915	12.721217	25.011008	20.535771	25.485372	"M"	0.787306	0.006268	0.006404	0.000000	0.000000	0.000000	0.002141	0.650448	0.349552	0.723399	0.276601	0.648969	0.351031	0.764993	0.235007	0.830198	0.056965	0.946104	0.136055	1.226508	0.699438
"C14400"	33.024310	26.043664	1.351217	21.862982	3.672476	24.019507	82.630610	51.832373	1.848686	0.000000	0.498230	0.000000	87.864295	77.014340	54.510856	0.000000	0.083508	0.000000	0.000000	0.000000	0.000000	43.047411	28.293131	73.690623	16.491270	45.264414	17.307084	38.177810	7.480303	25.267400	18.547950	37.443266	"F"	0.940434	0.021040	0.005670	0.000000	0.000000	0.000000	0.000000	0.603407	0.396593	0.817133	0.182867	0.723403	0.276597	0.836167	0.163833	0.788621	0.040916	0.910218	0.152896	0.932032	1.051676
"C14401"	39.709419	34.492713	0.163410	33.230971	5.005521	37.695073	119.464955	109.102833	0.160101	0.000000	0.000000	0.000000	122.027510	105.392404	103.748265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	84.137087	29.998231	103.530529	25.300225	90.420117	34.411834	81.333239	27.351161	24.792747	26.854566	35.790082	"M"	0.979000	0.001312	0.000000	0.000000	0.000000	0.000000	0.000000	0.737170	0.262830	0.803617	0.196383	0.724335	0.275665	0.748343	0.251657	0.868628	0.004115	0.881573	0.132790	0.882204	0.950922
"C14402"	10.525038	7.972532	1.221581	29.720995	4.211323	31.543153	29.768414	95.157495	2.246919	0.000000	0.162960	0.310683	35.678190	18.315576	87.031062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.954897	9.105887	26.770299	8.795784	71.529087	28.570571	68.639369	21.172849	19.351558	26.119736	77.680792	"M"	0.834359	0.062977	0.004567	0.008708	0.000000	0.000000	0.000000	0.663502	0.336498	0.752692	0.247308	0.714579	0.285421	0.764254	0.235746	0.757482	0.116064	0.942233	0.133510	0.615269	0.914600
"C14403"	38.420297	32.352478	0.000000	29.773474	2.280813	30.131999	71.266604	69.774239	0.000000	0.000000	0.000000	0.000000	67.809027	68.202011	65.508964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	47.454596	18.424599	54.610631	15.400201	54.538296	20.441350	43.456365	9.883351	23.952729	21.340598	46.474507	"M"	1.050990	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.720328	0.279672	0.780031	0.219969	0.727375	0.272625	0.814709	0.185291	0.842067	0.000000	0.988102	0.075694	0.956998	0.938870
"C14404"	117.975040	124.980617	7.259931	88.656661	5.639648	91.629268	973.459038	326.481886	11.662655	2.035668	0.629952	0.000000	980.066979	1660.812929	402.712041	0.000000	0.000000	0.000000	0.000000	0.310330	1.902614	617.423801	265.471434	742.676296	221.640187	294.835351	50.444813	463.858473	50.090373	30.664303	28.179225	44.658520	"F"	0.993258	0.011900	0.000643	0.000000	0.000317	0.000000	0.002077	0.699317	0.300683	0.770158	0.229842	0.853902	0.146098	0.902538	0.097462	1.059382	0.061538	0.967558	0.061549	1.706094	1.233490
"C14405"	17.752325	13.157293	1.604642	14.010183	2.960698	16.296530	35.952084	30.821221	10.593087	0.000000	0.000000	0.000000	53.715594	24.735193	22.000305	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.836618	11.152512	34.957557	9.978186	24.508279	13.905999	16.701365	5.234366	24.354829	16.887532	39.581630	"M"	0.669304	0.197207	0.000000	0.000000	0.000000	0.000000	0.000000	0.661934	0.338066	0.777945	0.222055	0.637999	0.362001	0.761377	0.238623	0.741159	0.090391	0.859703	0.181677	0.688004	0.713804
"C14406"	17.192207	14.490449	0.000000	39.973357	0.913264	38.689056	83.707281	162.771634	0.000000	0.000000	0.000000	0.000000	81.655036	52.472294	163.392646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	57.362253	11.184462	73.037075	10.420781	141.305815	41.108496	98.544557	17.661010	21.307124	27.305362	54.680935	"M"	1.025133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.836834	0.163166	0.875137	0.124863	0.774642	0.225358	0.848019	0.151981	0.842850	0.000000	1.033195	0.023605	0.626855	1.003815
"C14407"	23.752426	20.437375	0.331801	18.001931	1.314518	20.983461	82.444371	57.339700	0.160935	0.000000	0.151826	0.000000	82.073855	38.669281	27.585760	0.000000	0.000000	0.000000	0.000000	0.761868	0.465551	57.472338	22.314043	66.032153	15.998467	43.574112	16.432913	43.012125	13.224389	26.355149	22.764232	27.450985	"M"	1.004514	0.001961	0.001850	0.000000	0.009283	0.000000	0.000000	0.720328	0.279672	0.804970	0.195030	0.726150	0.273850	0.764843	0.235157	0.860433	0.013969	0.857910	0.062645	0.469035	0.481094
"C14408"	30.660803	21.891058	6.452099	45.820281	9.774148	50.615000	49.754369	130.430322	6.844124	0.000000	0.613299	0.000000	59.929415	30.730353	213.106617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	32.810083	15.458041	43.124413	16.305170	107.223780	21.794700	103.863233	16.872500	21.328558	24.552279	35.787195	"M"	0.830216	0.114203	0.010234	0.000000	0.000000	0.000000	0.000000	0.679746	0.320254	0.725639	0.274361	0.831073	0.168927	0.860253	0.139747	0.713975	0.210435	0.905271	0.193108	0.617641	1.633873
"C14409"	18.857389	18.783730	1.317284	9.758695	2.265634	12.582712	61.716144	43.707694	1.143075	0.000000	2.107393	0.000000	62.317819	50.965566	34.953002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	38.769006	19.086671	51.491984	15.504834	39.245396	10.774652	36.470641	6.840699	22.853679	23.139138	30.922146	"F"	0.990345	0.018343	0.033817	0.000000	0.000000	0.000000	0.000000	0.670099	0.329901	0.768574	0.231426	0.784593	0.215407	0.842058	0.157942	0.996094	0.069855	0.775564	0.180059	0.825806	0.799699
"C14410"	11.962434	11.213187	1.956776	12.181357	3.317212	13.863399	33.602220	186.528170	4.685679	0.000000	0.151791	0.000000	43.181988	24.278719	152.224188	0.000000	0.000000	0.000000	0.000000	3.582871	2.073467	19.470062	5.661140	30.946122	7.619286	196.078576	52.362242	86.814965	14.573316	20.641258	22.561434	77.998328	"M"	0.778154	0.108510	0.003515	0.000000	0.082971	0.000000	0.000000	0.774737	0.225263	0.802432	0.197568	0.789237	0.210763	0.856262	0.143738	0.937367	0.163577	0.878670	0.239278	0.722533	0.816092
"C14411"	13.149435	12.239050	1.226094	17.437583	5.076417	21.544516	60.051046	64.226039	1.529307	0.000000	0.000000	0.000000	65.926043	33.272852	65.486132	0.000000	0.000000	0.000000	0.000000	0.326809	0.804751	33.986660	27.555853	49.754050	15.772934	41.149800	20.402101	50.543757	9.737827	22.499746	21.774360	40.652692	"F"	0.910885	0.023197	0.000000	0.000000	0.004957	0.000000	0.000000	0.552247	0.447753	0.759291	0.240709	0.668538	0.331462	0.838461	0.161539	0.930766	0.093243	0.809375	0.235625	0.554076	1.019620
"C14412"	29.969833	30.541590	1.109032	17.190551	3.618139	19.340424	119.108357	68.887554	1.510444	0.000000	0.000000	0.000000	123.674643	92.741812	97.147390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	84.231860	41.223719	103.827837	27.914667	52.152984	22.857860	56.223399	16.268647	27.751692	23.498905	30.700259	"M"	0.963078	0.012213	0.000000	0.000000	0.000000	0.000000	0.000000	0.671408	0.328592	0.788112	0.211888	0.695273	0.304727	0.775580	0.224420	1.019078	0.037005	0.888840	0.187077	0.778634	1.410231
"C14413"	39.812690	27.132711	20.091527	36.044621	17.560796	46.362066	54.747868	99.457837	51.529238	0.000000	0.322482	0.000000	121.295192	37.748133	81.620979	0.000000	0.000000	4.445776	3.131728	5.859383	1.581379	38.589031	7.995442	100.342691	18.978266	78.122064	25.234097	125.573965	33.595395	25.144636	26.125359	34.489820	"F"	0.451361	0.424825	0.002659	0.000000	0.048307	0.036653	0.000000	0.828367	0.171633	0.840948	0.159052	0.755853	0.244147	0.788933	0.211067	0.681509	0.504651	0.777459	0.378775	0.689490	0.820659
"C14414"	28.764219	30.873843	0.331646	29.885421	1.312231	30.506490	77.499680	78.676882	0.329401	0.000000	0.156906	0.000000	83.079793	78.909131	77.076202	0.000000	0.020570	0.000000	0.000000	0.000000	0.000000	49.376669	26.063239	62.266971	17.258334	58.642301	26.562679	62.006098	17.805173	23.927567	25.091512	43.961169	"M"	0.932834	0.003965	0.001889	0.000000	0.000000	0.000000	0.000000	0.654517	0.345483	0.782983	0.217017	0.688250	0.311750	0.776909	0.223091	1.073342	0.011530	0.979641	0.043015	1.018187	0.979655
"C14415"	24.256295	25.245584	0.651010	84.202450	2.217583	90.967345	67.252165	488.117112	2.918903	0.000000	0.000000	0.000000	72.976017	29.149105	251.732239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	47.506493	17.922715	53.163110	15.733321	432.584717	143.794207	298.461032	63.408031	24.083060	28.912548	45.712396	"M"	0.921565	0.039998	0.000000	0.000000	0.000000	0.000000	0.000000	0.726075	0.273925	0.771638	0.228362	0.750521	0.249479	0.824776	0.175224	1.040785	0.026839	0.925634	0.024378	0.433430	0.515721
"C14416"	33.323551	31.607688	0.159183	23.366578	2.956718	27.514984	221.044677	79.272499	0.000000	0.000000	0.318918	0.000000	206.026598	96.733846	31.938483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	144.979156	53.491406	175.183717	43.469414	63.612624	25.487688	67.825129	22.571538	27.533357	24.489727	34.444798	"M"	1.072894	0.000000	0.001548	0.000000	0.000000	0.000000	0.000000	0.730482	0.269518	0.801195	0.198805	0.713944	0.286056	0.750306	0.249694	0.948509	0.004777	0.849231	0.107458	0.437621	0.402895
"C14417"	9.841386	9.430636	0.769452	24.181378	3.169687	27.211681	23.828749	91.257225	0.963604	0.000000	0.000000	0.913002	27.924755	16.866999	85.961499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.265567	11.391671	14.689740	9.939668	64.862525	27.691407	64.732576	21.994947	15.110667	27.143114	53.600041	"F"	0.853320	0.034507	0.000000	0.032695	0.000000	0.000000	0.000000	0.474002	0.525998	0.596431	0.403569	0.700808	0.299192	0.746390	0.253610	0.958263	0.078185	0.888640	0.116483	0.707842	0.941969
"C14418"	61.183635	61.284111	13.474141	54.036218	13.633445	62.054117	346.680194	375.773309	275.977986	1.065614	3.632144	0.000000	649.196064	608.936148	841.766402	3.639051	0.000000	15.374165	35.248399	1.161729	7.753398	232.728976	68.409358	500.819646	122.839784	328.137192	102.136374	905.535324	222.626898	27.763477	28.418425	40.846540	"M"	0.534015	0.425107	0.005595	0.000000	0.001789	0.023682	0.001641	0.772831	0.227169	0.803034	0.196966	0.762625	0.237375	0.802664	0.197336	1.001642	0.220225	0.870792	0.219703	1.756478	2.240091
"C14419"	36.980300	36.943634	3.530318	31.017881	5.152710	33.012239	209.509825	274.744209	6.442072	0.000000	0.302858	0.000000	222.450156	193.053245	209.468056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	109.583644	56.367495	163.989157	51.260101	257.296905	91.344031	167.769519	38.952306	29.110885	28.263998	41.610277	"M"	0.941828	0.028960	0.001361	0.000000	0.000000	0.000000	0.000000	0.660337	0.339663	0.761857	0.238143	0.738000	0.262000	0.811571	0.188429	0.999008	0.095465	0.939587	0.156085	0.921452	0.762411
"C14420"	10.703337	6.021832	4.536095	26.938148	7.380325	31.582211	13.162804	85.836780	10.142464	0.000000	0.155757	0.000000	24.441032	5.081183	24.176742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.066212	4.561170	16.338083	7.276404	70.548858	32.104941	85.231711	15.047226	11.312111	20.671227	34.548998	"M"	0.538554	0.414977	0.006373	0.000000	0.000000	0.000000	0.000000	0.638787	0.361213	0.691867	0.308133	0.687250	0.312750	0.849946	0.150054	0.562613	0.423802	0.852953	0.233686	0.386026	0.281659
"C14421"	22.836601	18.449445	2.753936	38.840306	3.511644	41.399616	22.828224	64.094428	2.234690	0.000000	37.402894	0.000000	62.592727	17.907429	26.414509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.771365	4.322612	21.133380	40.240120	55.171215	16.100778	40.623707	45.109969	10.568254	21.931698	25.235977	"M"	0.364710	0.035702	0.597560	0.000000	0.000000	0.000000	0.000000	0.747127	0.252873	0.344340	0.655660	0.774094	0.225906	0.473836	0.526164	0.807889	0.120593	0.938180	0.084823	0.784442	0.412119
"C14422"	59.922182	57.233296	1.256812	137.837781	4.272729	145.482994	278.561415	625.629716	0.498519	0.000000	1.639481	0.000000	298.434072	250.702482	429.052872	0.000000	0.000000	0.000000	0.000000	15.927506	13.918866	161.296601	71.432274	224.511971	53.970753	548.450982	176.904830	379.435998	81.725471	28.830352	29.273088	43.102148	"F"	0.933410	0.001670	0.005494	0.000000	0.053370	0.000000	0.000000	0.693067	0.306933	0.806197	0.193803	0.756113	0.243887	0.822783	0.177217	0.955127	0.020974	0.947449	0.029369	0.899990	0.685794
"C14423"	7.780023	7.474492	0.000000	5.763132	1.969308	7.470990	31.614912	34.759242	0.000000	0.000000	0.000000	9.698647	41.832371	248.369253	27.558718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.147778	11.100751	24.725468	5.372137	36.985095	7.733493	22.293989	3.462428	12.705664	10.986498	36.244774	"M"	0.755752	0.000000	0.000000	0.231846	0.000000	0.000000	0.000000	0.620468	0.379532	0.821509	0.178491	0.827063	0.172937	0.865570	0.134430	0.960729	0.000000	0.771401	0.263594	7.856079	0.792846
"C14424"	50.164450	48.472263	1.158507	47.957663	5.166273	52.953913	192.542796	180.150813	1.257778	0.000000	0.000000	0.151459	201.616907	154.926314	170.275946	0.000000	0.000000	0.154394	0.177909	0.000000	0.000000	137.631458	40.609000	169.497498	35.580663	147.936204	41.652051	117.300415	21.181737	27.862021	26.194980	32.481097	"M"	0.954993	0.006238	0.000000	0.000751	0.000000	0.000766	0.000000	0.772167	0.227833	0.826502	0.173498	0.780303	0.219697	0.847044	0.152956	0.966267	0.023094	0.905649	0.097562	0.804633	0.945186
"C14425"	14.251444	8.637189	7.240643	17.919189	9.264579	24.251310	14.999042	50.937261	22.999115	0.000000	7.865991	0.000000	44.705223	15.066401	85.109744	0.000000	0.000000	0.474945	0.334238	0.000000	0.000000	12.859034	1.453178	40.079961	3.574943	55.030617	10.986353	65.493842	6.729848	6.312169	11.199464	37.932416	"F"	0.335510	0.514461	0.175952	0.000000	0.000000	0.010624	0.000000	0.898466	0.101534	0.918109	0.081891	0.833583	0.166417	0.906819	0.093181	0.606057	0.508064	0.738896	0.382024	1.004491	1.670874
"C14426"	27.179898	26.288293	3.671771	26.023141	8.296053	34.819164	123.523071	121.889693	6.830849	0.000000	0.901205	0.000000	133.778444	148.392009	140.025250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	76.770275	39.567415	108.180004	28.743210	88.624553	34.823734	98.989467	24.177827	27.852855	26.583310	0.000000	"F"	0.923341	0.051061	0.006737	0.000000	0.000000	0.000000	0.000000	0.659892	0.340108	0.790078	0.209922	0.717908	0.282092	0.803699	0.196301	0.967196	0.135091	0.747380	0.238261	1.201330	1.148787
"C14427"	36.386727	35.064564	1.907174	35.059168	7.202903	38.393546	238.880578	229.010966	6.114200	0.000000	0.628778	0.000000	240.222241	186.354770	185.822439	0.000000	0.093711	0.000000	0.000000	0.162267	0.183223	131.203185	66.321573	185.804919	52.883915	193.356769	72.737173	156.304059	45.729344	26.170049	28.644791	26.256983	"M"	0.994415	0.025452	0.002617	0.000000	0.000675	0.000000	0.000000	0.664237	0.335763	0.778440	0.221560	0.726649	0.273351	0.773655	0.226345	0.963664	0.052414	0.913153	0.187607	0.780117	0.811413
"C14428"	24.940033	23.221041	4.728359	23.033611	6.100896	28.323020	69.671407	184.390163	12.963900	0.000000	0.164375	0.000000	77.496111	60.104734	279.071565	0.232676	0.000000	0.000000	0.000000	0.000000	0.000000	45.729017	16.619061	62.719650	14.359049	129.420230	87.208018	136.191409	36.635264	23.697128	28.831545	61.894864	"M"	0.899031	0.167285	0.002121	0.000000	0.000000	0.000000	0.000000	0.733447	0.266553	0.813709	0.186291	0.597430	0.402570	0.788023	0.211977	0.931075	0.189589	0.813247	0.215404	0.862689	1.513484
